what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.common.projecttemplates,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.projecttemplates",1307383249336
started,bundle,org.jboss.tools.common.verification.ui,3.1.0.v20110215-1235-H25-GA,"org.jboss.tools.common.verification.ui",1307383249352
started,bundle,org.jboss.tools.esb.project.ui,1.4.0.v20110215-1314-H32-GA,"org.jboss.tools.esb.project.ui",1307383249354
started,bundle,org.jboss.tools.jmx.core,1.2.0.v20110215-1231-H25-GA,"org.jboss.tools.jmx.core",1307383249354
started,bundle,org.jboss.tools.jsf.ui,3.2.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.ui",1307383249354
started,bundle,org.jboss.tools.jst.web,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.web",1307383249355
started,bundle,org.jboss.tools.jst.web.ui,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.web.ui",1307383249355
started,bundle,org.jboss.tools.runtime,1.2.0.v20110215-1238-H28-GA,"org.jboss.tools.runtime",1307383249355
started,bundle,org.jboss.tools.usage,1.0.0.v20110215-1224-H25-GA,"org.jboss.tools.usage",1307383249356
started,bundle,org.eclipse.sequoyah.device.backward,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.backward",1307383249356
started,bundle,org.eclipse.sequoyah.device.framework,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.framework",1307383249356
started,bundle,org.eclipse.sequoyah.device.framework.wizard,1.0.0.M20110120-0726,"org.eclipse.sequoyah.device.framework.wizard",1307383249356
started,bundle,org.eclipse.sequoyah.localization.android,1.0.2.M20110120-0726,"org.eclipse.sequoyah.localization.android",1307383249357
started,bundle,org.eclipse.sequoyah.localization.tools,1.0.2.M20110120-0726,"org.eclipse.sequoyah.localization.tools",1307383249357
started,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1307383249357
started,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1307383249358
started,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1307383249358
started,bundle,oracle.eclipse.tools.glassfish,3.2.1.201105031645,"oracle.eclipse.tools.glassfish",1307383249358
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1307383249358
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1307383249359
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1307383249359
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1307383249360
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1307383249360
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1307383249360
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1307383249360
os,sysinfo,,,"linux",1307383249363
arch,sysinfo,,,"x86_64",1307383249363
ws,sysinfo,,,"gtk",1307383249363
locale,sysinfo,,,"en_US",1307383249363
processors,sysinfo,,,"8",1307383249363
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1307383249363
java.runtime.version,sysinfo,,,"1.6.0_22-b22",1307383249363
java.specification.name,sysinfo,,,"Java Platform API Specification",1307383249363
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307383249363
java.specification.version,sysinfo,,,"1.6",1307383249363
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1307383249363
java.version,sysinfo,,,"1.6.0_22",1307383249363
java.vm.info,sysinfo,,,"mixed mode",1307383249363
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1307383249363
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1307383249363
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307383249363
java.vm.specification.version,sysinfo,,,"1.0",1307383249363
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1307383249363
java.vm.version,sysinfo,,,"20.0-b11",1307383249363
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1307383249460
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.0.v20110215-1233-H26-GA,"org.jboss.ide.eclipse.archives.core",1307383249470
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.2.0.v20110216-1758-H51-GA,"org.jboss.ide.eclipse.archives.webtools",1307383249474
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.2.0.v20110216-1758-H51-GA,"org.jboss.ide.eclipse.as.wtp.core",1307383249476
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1307383249502
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1307383249517
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1307383249520
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1307383249526
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1307383249530
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1307383249531
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1307383249563
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1307383249566
started,bundle,org.jboss.tools.esb.project.core,1.4.0.v20110215-1314-H32-GA,"org.jboss.tools.esb.project.core",1307383249568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383265287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383323432
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1307383329116
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307383338834
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1307383341454
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1307383341483
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1307383341526
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1307383341539
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1307383341568
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1307383341807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383348354
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1307383367052
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1307383367053
started,bundle,org.hibernate.eclipse.jdt.ui,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.jdt.ui",1307383367231
started,bundle,org.hibernate.eclipse,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse",1307383367298
started,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1307383367333
started,bundle,org.hibernate.eclipse.console,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.console",1307383367349
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1307383367386
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.12.1.20110112-1712,"org.maven.ide.eclipse.maven_model_edit",1307383368011
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1307383368069
started,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1307383368077
started,bundle,org.eclipse.mtj.core.hooks,1.0.0.201101310801,"org.eclipse.mtj.core.hooks",1307383368082
started,bundle,org.eclipse.mtj.core,1.2.1.201101310801,"org.eclipse.mtj.core",1307383368085
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307383372023
started,bundle,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp",1307383372026
started,bundle,org.jboss.tools.common.text.ext,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.text.ext",1307383372032
error,log,,,"Unable to update index for repository.jboss.org|http://repository.jboss.org/maven2",1307383372250
error,log,,,"Unable to update index for vcnimport|http://maven.viachannel.com:6060/archiva/repository/import/",1307383372504
error,log,,,"Unable to update index for vcnsnapshot|http://maven.viachannel.com:6060/archiva/repository/snapshots/",1307383372512
error,log,,,"Unable to update index for vcninternal|http://maven.viachannel.com:6060/archiva/repository/internal/",1307383372517
error,log,,,"Unable to update index for JasperForge Maven Repository|http://anonsvn:anonsvn@jasperforge.org/svn/repos/maven2",1307383373390
error,log,,,"Unable to update index for vcncache|http://maven.viachannel.com:6060/archiva/repository/cache/",1307383373403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383390994
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1307383394001
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1307383394011
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1307383394114
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1307383394201
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1307383394246
started,bundle,org.drools.eclipse,5.2.0.v20110116-0638-H14,"org.drools.eclipse",1307383394356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383396810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383397831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383399613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383400565
started,bundle,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui",1307383403877
started,bundle,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor",1307383403903
started,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1307383404008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383407391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1307383413565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383413590
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1307383416163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383422874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1307383429347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383429371
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307383430890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383433166
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1307383437423
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1307383437460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1307383440902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383440921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383444649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383458606
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1307383459945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383467744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1307383490926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383490949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383502332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383502834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383502869
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383503970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383504339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383506531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383509680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383509869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383510491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383513052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383513902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383623958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383624203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383697646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383699154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383723914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383731379
started,bundle,com.googlecode.jslint4java.eclipse.ui,1.0.0.201105010956,"com.googlecode.jslint4java.eclipse.ui",1307383736895
started,bundle,com.googlecode.jslint4java.eclipse,1.0.0.201105010956,"com.googlecode.jslint4java.eclipse",1307383736932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383741348
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307383752859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383755932
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1307383763376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383763414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383776226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383877781
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1307383877801
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307383882588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383886914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383892193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307383892536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384001062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384001264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384010668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384012243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384016502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384016961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384018334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384035757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384036155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384037456
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1307384149981
started,bundle,org.jboss.tools.common.verification,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.verification",1307384150739
started,bundle,org.jboss.tools.jst.web.verification,3.1.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.web.verification",1307384151542
started,bundle,org.jboss.tools.jsf.verification,3.1.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.verification",1307384151583
started,bundle,org.jboss.tools.jsf,3.2.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf",1307384151597
started,bundle,org.jboss.tools.jst.web.tiles,3.1.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.web.tiles",1307384151601
started,bundle,org.jboss.tools.hibernate.xml,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.xml",1307384151602
started,bundle,org.jboss.tools.seam.xml,3.2.0.v20110216-1818-H44-GA,"org.jboss.tools.seam.xml",1307384151604
started,bundle,org.jboss.tools.seam.pages.xml,3.1.0.v20110216-1818-H44-GA,"org.jboss.tools.seam.pages.xml",1307384151606
started,bundle,org.jboss.tools.cdi.xml,1.0.0.v20110215-1333-H24-GA,"org.jboss.tools.cdi.xml",1307384151609
started,bundle,org.jboss.tools.esb.core,1.4.0.v20110215-1314-H32-GA,"org.jboss.tools.esb.core",1307384151611
started,bundle,org.jboss.tools.smooks.ui,1.2.0.v20110215-1231-H25-GA,"org.jboss.tools.smooks.ui",1307384151616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384153053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384162230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307384196889
started,bundle,org.eclipse.sequoyah.localization.stringeditor,1.0.0.M20110120-0726,"org.eclipse.sequoyah.localization.stringeditor",1307384226958
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1307384227320
opened,editor,org.eclipse.sequoyah.localization.tools,1.0.2.M20110120-0726,"org.eclipse.sequoyah.localization.tools.extensions.implementation.android.localizationEditor",1307384227543
activated,editor,org.eclipse.sequoyah.localization.tools,1.0.2.M20110120-0726,"org.eclipse.sequoyah.localization.tools.extensions.implementation.android.localizationEditor",1307384227571
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307384227593
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1307384229854
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1307384229942
started,bundle,org.hibernate.eclipse.mapper,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.mapper",1307384229955
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.1.0.v20110216-1758-H51-GA,"org.jboss.ide.eclipse.as.ui.mbeans",1307384229955
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1307384230036
started,bundle,org.jboss.tools.common.el.core,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.el.core",1307384230177
